{'title': '我相信与你终将旷日持久，才敢说来日方长', 'song_url': 'https://music.163.com/playlist?id=2699438686', 'author': '雾与晨的杂货店', 'author_home_page': 'https://music.163.com/playlist?id=2699438686', 'click': '30万'}
{'title': '『十年对比挑战』听往日歌，忆往日事', 'song_url': 'https://music.163.com/playlist?id=2644376020', 'author': '可尼晏', 'author_home_page': 'https://music.163.com/playlist?id=2644376020', 'click': '382万'}
{'title': '来者何人，你的人', 'song_url': 'https://music.163.com/playlist?id=2385374546', 'author': '情思天鹅', 'author_home_page': 'https://music.163.com/playlist?id=2385374546', 'click': '373万'}
{'title': 'Hip-hop | 你眉眼间的温柔', 'song_url': 'https://music.163.com/playlist?id=2347916423', 'author': '迟到情书', 'author_home_page': 'https://music.163.com/playlist?id=2347916423', 'click': '352万'}
{'title': '放假了，开启养猪模式', 'song_url': 'https://music.163.com/playlist?id=2641465606', 'author': '狗大叔爱听歌', 'author_home_page': 'https://music.163.com/playlist?id=2641465606', 'click': '348万'}
{'title': '听点不一样的·少年音/烟酒嗓大对决', 'song_url': 'https://music.163.com/playlist?id=2739620691', 'author': '原创君', 'author_home_page': 'https://music.163.com/playlist?id=2739620691', 'click': '343万'}
{'title': '2018年度热歌', 'song_url': 'https://music.163.com/playlist?id=2287380795', 'author': '小攀哟', 'author_home_page': 'https://music.163.com/playlist?id=2287380795', 'click': '304万'}
{'title': '会讲故事的男声 歌词唱的太像自己', 'song_url': 'https://music.163.com/playlist?id=2546228760', 'author': '鹿白川', 'author_home_page': 'https://music.163.com/playlist?id=2546228760', 'click': '1049万'}
{'title': '『古风无尾奏』此时无声胜有声', 'song_url': 'https://music.163.com/playlist?id=2694661830', 'author': '花色游戏', 'author_home_page': 'https://music.163.com/playlist?id=2694661830', 'click': '225万'}
{'title': '你放弃过一个爱了很久的人吗？', 'song_url': 'https://music.163.com/playlist?id=2470798714', 'author': 'mayuko然', 'author_home_page': 'https://music.163.com/playlist?id=2470798714', 'click': '921万'}
{'title': '100种人生的态度，有没有你的归宿？', 'song_url': 'https://music.163.com/playlist?id=2321983233', 'author': 'YouTube视频推荐', 'author_home_page': 'https://music.163.com/playlist?id=2321983233', 'click': '834万'}
{'title': '那些年甜甜的歌，甜到爆表～～～', 'song_url': 'https://music.163.com/playlist?id=2339725169', 'author': '文琦琦', 'author_home_page': 'https://music.163.com/playlist?id=2339725169', 'click': '773万'}
{'title': '听青春ost，心悸的时光里有你', 'song_url': 'https://music.163.com/playlist?id=2646002188', 'author': '-情殇雨夜-', 'author_home_page': 'https://music.163.com/playlist?id=2646002188', 'click': '171万'}
{'title': '“婚礼上我多喝几杯，和你现在那位”', 'song_url': 'https://music.163.com/playlist?id=2508039676', 'author': 'DJ顾念晨', 'author_home_page': 'https://music.163.com/playlist?id=2508039676', 'click': '671万'}
{'title': '我也想谈恋爱，可我不想分手了', 'song_url': 'https://music.163.com/playlist?id=2631421932', 'author': '名侦探-柯北', 'author_home_page': 'https://music.163.com/playlist?id=2631421932', 'click': '658万'}
{'title': '不如来一盒草莓味的HipHop巧克力！', 'song_url': 'https://music.163.com/playlist?id=2526611776', 'author': '鮭魚先森', 'author_home_page': 'https://music.163.com/playlist?id=2526611776', 'click': '150万'}
{'title': '“小时候会假哭，长大后学会假笑”', 'song_url': 'https://music.163.com/playlist?id=2431900915', 'author': '柠檬木有枝', 'author_home_page': 'https://music.163.com/playlist?id=2431900915', 'click': '455万'}
{'title': '在青春里高歌 唱出了悲观离合', 'song_url': 'https://music.163.com/playlist?id=2714194426', 'author': '流年忧光影', 'author_home_page': 'https://music.163.com/playlist?id=2714194426', 'click': '341万'}
{'title': '「关于爱情」收集心动的每一个瞬间', 'song_url': 'https://music.163.com/playlist?id=2708920272', 'author': '原创君', 'author_home_page': 'https://music.163.com/playlist?id=2708920272', 'click': '333万'}
{'title': '肩负学业重担，依旧保持微笑', 'song_url': 'https://music.163.com/playlist?id=2688873035', 'author': '螚安Vivienne', 'author_home_page': 'https://music.163.com/playlist?id=2688873035', 'click': '321万'}
{'title': '爱音乐的孩子再远的路都要坚持走', 'song_url': 'https://music.163.com/playlist?id=2665870421', 'author': '狗大叔爱听歌', 'author_home_page': 'https://music.163.com/playlist?id=2665870421', 'click': '265万'}
{'title': '趁时光还未老，去见你想见的人吧', 'song_url': 'https://music.163.com/playlist?id=2729966026', 'author': 'YouTube视频推荐', 'author_home_page': 'https://music.163.com/playlist?id=2729966026', 'click': '823万'}
{'title': '我相信与你终将旷日持久，才敢说来日方长', 'song_url': 'https://music.163.com/playlist?id=2699438686', 'author': '雾与晨的杂货店', 'author_home_page': 'https://music.163.com/playlist?id=2699438686', 'click': '257万'}
{'title': '「99999+大赏」那些评论爆炸的华语歌！', 'song_url': 'https://music.163.com/playlist?id=2360752548', 'author': '献给莉莉的玫瑰', 'author_home_page': 'https://music.163.com/playlist?id=2360752548', 'click': '767万'}
{'title': '你曾经有多认真的喜欢一个人', 'song_url': 'https://music.163.com/playlist?id=2610231104', 'author': 'mayuko然', 'author_home_page': 'https://music.163.com/playlist?id=2610231104', 'click': '725万'}
{'title': '50部小说改编影视剧•热门原声', 'song_url': 'https://music.163.com/playlist?id=2466202418', 'author': '可尼晏', 'author_home_page': 'https://music.163.com/playlist?id=2466202418', 'click': '228万'}
{'title': '试 着 安 静 地 听 完 一 整 首 歌', 'song_url': 'https://music.163.com/playlist?id=2634350920', 'author': '鹿白川', 'author_home_page': 'https://music.163.com/playlist?id=2634350920', 'click': '703万'}
{'title': '你还年轻，可以成为想成为的人', 'song_url': 'https://music.163.com/playlist?id=2666769294', 'author': 'DJ顾念晨', 'author_home_page': 'https://music.163.com/playlist?id=2666769294', 'click': '658万'}
{'title': '我还是那么没出息，处处留意你的消息', 'song_url': 'https://music.163.com/playlist?id=2431857054', 'author': 'DJ顾念晨', 'author_home_page': 'https://music.163.com/playlist?id=2431857054', 'click': '692万'}
{'title': '古风音乐发展史', 'song_url': 'https://music.163.com/playlist?id=2643433656', 'author': '-春衫年少-', 'author_home_page': 'https://music.163.com/playlist?id=2643433656', 'click': '91万'}
{'title': '我要做我自己披星戴月闯荡的盖世英雄', 'song_url': 'https://music.163.com/playlist?id=2683983260', 'author': '螚安Vivienne', 'author_home_page': 'https://music.163.com/playlist?id=2683983260', 'click': '509万'}
{'title': '岛·独立乐队\xa0用音乐反抗烂俗的理想', 'song_url': 'https://music.163.com/playlist?id=2342844528', 'author': '云音乐VIP', 'author_home_page': 'https://music.163.com/playlist?id=2342844528', 'click': '70万'}
{'title': '有一种悲伤 是你的名字停留在我的过往', 'song_url': 'https://music.163.com/playlist?id=2712826958', 'author': '柠檬木有枝', 'author_home_page': 'https://music.163.com/playlist?id=2712826958', 'click': '469万'}
{'title': '新的一年愿得一人心，免得老相亲', 'song_url': 'https://music.163.com/playlist?id=2659097179', 'author': '雾与晨的杂货店', 'author_home_page': 'https://music.163.com/playlist?id=2659097179', 'click': '457万'}
{'title': '每个人的校园时光都有一个暗恋着的人', 'song_url': 'https://music.163.com/playlist?id=2714253023', 'author': '流年忧光影', 'author_home_page': 'https://music.163.com/playlist?id=2714253023', 'click': '387万'}
{'title': '『十年对比挑战』听往日歌，忆往日事', 'song_url': 'https://music.163.com/playlist?id=2644376020', 'author': '可尼晏', 'author_home_page': 'https://music.163.com/playlist?id=2644376020', 'click': '382万'}
{'title': '来者何人，你的人', 'song_url': 'https://music.163.com/playlist?id=2385374546', 'author': '情思天鹅', 'author_home_page': 'https://music.163.com/playlist?id=2385374546', 'click': '373万'}
{'title': 'Hip-hop | 你眉眼间的温柔', 'song_url': 'https://music.163.com/playlist?id=2347916423', 'author': '迟到情书', 'author_home_page': 'https://music.163.com/playlist?id=2347916423', 'click': '352万'}
{'title': '放假了，开启养猪模式', 'song_url': 'https://music.163.com/playlist?id=2641465606', 'author': '狗大叔爱听歌', 'author_home_page': 'https://music.163.com/playlist?id=2641465606', 'click': '348万'}
{'title': '听点不一样的·少年音/烟酒嗓大对决', 'song_url': 'https://music.163.com/playlist?id=2739620691', 'author': '原创君', 'author_home_page': 'https://music.163.com/playlist?id=2739620691', 'click': '343万'}
{'title': '2018年度热歌', 'song_url': 'https://music.163.com/playlist?id=2287380795', 'author': '小攀哟', 'author_home_page': 'https://music.163.com/playlist?id=2287380795', 'click': '304万'}
{'title': '会讲故事的男声 歌词唱的太像自己', 'song_url': 'https://music.163.com/playlist?id=2546228760', 'author': '鹿白川', 'author_home_page': 'https://music.163.com/playlist?id=2546228760', 'click': '1049万'}
{'title': '『古风无尾奏』此时无声胜有声', 'song_url': 'https://music.163.com/playlist?id=2694661830', 'author': '花色游戏', 'author_home_page': 'https://music.163.com/playlist?id=2694661830', 'click': '225万'}
{'title': '你放弃过一个爱了很久的人吗？', 'song_url': 'https://music.163.com/playlist?id=2470798714', 'author': 'mayuko然', 'author_home_page': 'https://music.163.com/playlist?id=2470798714', 'click': '921万'}
{'title': '100种人生的态度，有没有你的归宿？', 'song_url': 'https://music.163.com/playlist?id=2321983233', 'author': 'YouTube视频推荐', 'author_home_page': 'https://music.163.com/playlist?id=2321983233', 'click': '834万'}
{'title': '那些年甜甜的歌，甜到爆表～～～', 'song_url': 'https://music.163.com/playlist?id=2339725169', 'author': '文琦琦', 'author_home_page': 'https://music.163.com/playlist?id=2339725169', 'click': '773万'}
{'title': '听青春ost，心悸的时光里有你', 'song_url': 'https://music.163.com/playlist?id=2646002188', 'author': '-情殇雨夜-', 'author_home_page': 'https://music.163.com/playlist?id=2646002188', 'click': '171万'}
{'title': '“婚礼上我多喝几杯，和你现在那位”', 'song_url': 'https://music.163.com/playlist?id=2508039676', 'author': 'DJ顾念晨', 'author_home_page': 'https://music.163.com/playlist?id=2508039676', 'click': '671万'}
{'title': '我也想谈恋爱，可我不想分手了', 'song_url': 'https://music.163.com/playlist?id=2631421932', 'author': '名侦探-柯北', 'author_home_page': 'https://music.163.com/playlist?id=2631421932', 'click': '658万'}
{'title': '不如来一盒草莓味的HipHop巧克力！', 'song_url': 'https://music.163.com/playlist?id=2526611776', 'author': '鮭魚先森', 'author_home_page': 'https://music.163.com/playlist?id=2526611776', 'click': '150万'}
{'title': '“小时候会假哭，长大后学会假笑”', 'song_url': 'https://music.163.com/playlist?id=2431900915', 'author': '柠檬木有枝', 'author_home_page': 'https://music.163.com/playlist?id=2431900915', 'click': '455万'}
{'title': '在青春里高歌 唱出了悲观离合', 'song_url': 'https://music.163.com/playlist?id=2714194426', 'author': '流年忧光影', 'author_home_page': 'https://music.163.com/playlist?id=2714194426', 'click': '341万'}
{'title': '「关于爱情」收集心动的每一个瞬间', 'song_url': 'https://music.163.com/playlist?id=2708920272', 'author': '原创君', 'author_home_page': 'https://music.163.com/playlist?id=2708920272', 'click': '333万'}
{'title': '肩负学业重担，依旧保持微笑', 'song_url': 'https://music.163.com/playlist?id=2688873035', 'author': '螚安Vivienne', 'author_home_page': 'https://music.163.com/playlist?id=2688873035', 'click': '321万'}
{'title': '爱音乐的孩子再远的路都要坚持走', 'song_url': 'https://music.163.com/playlist?id=2665870421', 'author': '狗大叔爱听歌', 'author_home_page': 'https://music.163.com/playlist?id=2665870421', 'click': '265万'}
{'title': '趁时光还未老，去见你想见的人吧', 'song_url': 'https://music.163.com/playlist?id=2729966026', 'author': 'YouTube视频推荐', 'author_home_page': 'https://music.163.com/playlist?id=2729966026', 'click': '823万'}
{'title': '我相信与你终将旷日持久，才敢说来日方长', 'song_url': 'https://music.163.com/playlist?id=2699438686', 'author': '雾与晨的杂货店', 'author_home_page': 'https://music.163.com/playlist?id=2699438686', 'click': '257万'}
{'title': '「99999+大赏」那些评论爆炸的华语歌！', 'song_url': 'https://music.163.com/playlist?id=2360752548', 'author': '献给莉莉的玫瑰', 'author_home_page': 'https://music.163.com/playlist?id=2360752548', 'click': '767万'}
{'title': '你曾经有多认真的喜欢一个人', 'song_url': 'https://music.163.com/playlist?id=2610231104', 'author': 'mayuko然', 'author_home_page': 'https://music.163.com/playlist?id=2610231104', 'click': '725万'}
{'title': '50部小说改编影视剧•热门原声', 'song_url': 'https://music.163.com/playlist?id=2466202418', 'author': '可尼晏', 'author_home_page': 'https://music.163.com/playlist?id=2466202418', 'click': '228万'}
{'title': '试 着 安 静 地 听 完 一 整 首 歌', 'song_url': 'https://music.163.com/playlist?id=2634350920', 'author': '鹿白川', 'author_home_page': 'https://music.163.com/playlist?id=2634350920', 'click': '703万'}
{'title': '你还年轻，可以成为想成为的人', 'song_url': 'https://music.163.com/playlist?id=2666769294', 'author': 'DJ顾念晨', 'author_home_page': 'https://music.163.com/playlist?id=2666769294', 'click': '658万'}
{'title': '小时候词不达意，长大后言不由衷', 'song_url': 'https://music.163.com/playlist?id=2631792703', 'author': '情思天鹅', 'author_home_page': 'https://music.163.com/playlist?id=2631792703', 'click': '189万'}
{'title': '轻快明朗的古风小调，奏响春日恋曲', 'song_url': 'https://music.163.com/playlist?id=2658297895', 'author': '-春衫年少-', 'author_home_page': 'https://music.163.com/playlist?id=2658297895', 'click': '46万'}
{'title': '轻快明朗的古风小调，奏响春日恋曲', 'song_url': 'https://music.163.com/playlist?id=2658297895', 'author': '-春衫年少-', 'author_home_page': 'https://music.163.com/playlist?id=2658297895', 'click': '46万'}
{'title': '情人节特辑 | 为你，我准备了这份浪漫', 'song_url': 'https://music.163.com/playlist?id=2653190808', 'author': '名侦探-柯北', 'author_home_page': 'https://music.163.com/playlist?id=2653190808', 'click': '490万'}
{'title': '轻快明朗的古风小调，奏响春日恋曲', 'song_url': 'https://music.163.com/playlist?id=2658297895', 'author': '-春衫年少-', 'author_home_page': 'https://music.163.com/playlist?id=2658297895', 'click': '46万'}
{'title': '情人节特辑 | 为你，我准备了这份浪漫', 'song_url': 'https://music.163.com/playlist?id=2653190808', 'author': '名侦探-柯北', 'author_home_page': 'https://music.163.com/playlist?id=2653190808', 'click': '490万'}
{'title': '华语女说唱集锦° | 世界需要酷 女 孩', 'song_url': 'https://music.163.com/playlist?id=2549963843', 'author': '鮭魚先森', 'author_home_page': 'https://music.163.com/playlist?id=2549963843', 'click': '134万'}
{'title': '轻快明朗的古风小调，奏响春日恋曲', 'song_url': 'https://music.163.com/playlist?id=2658297895', 'author': '-春衫年少-', 'author_home_page': 'https://music.163.com/playlist?id=2658297895', 'click': '46万'}
{'title': '情人节特辑 | 为你，我准备了这份浪漫', 'song_url': 'https://music.163.com/playlist?id=2653190808', 'author': '名侦探-柯北', 'author_home_page': 'https://music.163.com/playlist?id=2653190808', 'click': '490万'}
{'title': '华语女说唱集锦° | 世界需要酷 女 孩', 'song_url': 'https://music.163.com/playlist?id=2549963843', 'author': '鮭魚先森', 'author_home_page': 'https://music.163.com/playlist?id=2549963843', 'click': '134万'}
{'title': '华语百首 | 那些曾走过你青春的台湾音乐', 'song_url': 'https://music.163.com/playlist?id=2426273248', 'author': '柠檬木有枝', 'author_home_page': 'https://music.163.com/playlist?id=2426273248', 'click': '374万'}
{'title': '轻快明朗的古风小调，奏响春日恋曲', 'song_url': 'https://music.163.com/playlist?id=2658297895', 'author': '-春衫年少-', 'author_home_page': 'https://music.163.com/playlist?id=2658297895', 'click': '46万'}
{'title': '情人节特辑 | 为你，我准备了这份浪漫', 'song_url': 'https://music.163.com/playlist?id=2653190808', 'author': '名侦探-柯北', 'author_home_page': 'https://music.163.com/playlist?id=2653190808', 'click': '490万'}
{'title': '华语女说唱集锦° | 世界需要酷 女 孩', 'song_url': 'https://music.163.com/playlist?id=2549963843', 'author': '鮭魚先森', 'author_home_page': 'https://music.163.com/playlist?id=2549963843', 'click': '134万'}
{'title': '华语百首 | 那些曾走过你青春的台湾音乐', 'song_url': 'https://music.163.com/playlist?id=2426273248', 'author': '柠檬木有枝', 'author_home_page': 'https://music.163.com/playlist?id=2426273248', 'click': '374万'}
{'title': '『古风』久在樊笼里，复得返自然', 'song_url': 'https://music.163.com/playlist?id=2321705271', 'author': '花色游戏', 'author_home_page': 'https://music.163.com/playlist?id=2321705271', 'click': '120万'}
{'title': '轻快明朗的古风小调，奏响春日恋曲', 'song_url': 'https://music.163.com/playlist?id=2658297895', 'author': '-春衫年少-', 'author_home_page': 'https://music.163.com/playlist?id=2658297895', 'click': '46万'}
{'title': '情人节特辑 | 为你，我准备了这份浪漫', 'song_url': 'https://music.163.com/playlist?id=2653190808', 'author': '名侦探-柯北', 'author_home_page': 'https://music.163.com/playlist?id=2653190808', 'click': '490万'}
{'title': '华语女说唱集锦° | 世界需要酷 女 孩', 'song_url': 'https://music.163.com/playlist?id=2549963843', 'author': '鮭魚先森', 'author_home_page': 'https://music.163.com/playlist?id=2549963843', 'click': '134万'}
{'title': '华语百首 | 那些曾走过你青春的台湾音乐', 'song_url': 'https://music.163.com/playlist?id=2426273248', 'author': '柠檬木有枝', 'author_home_page': 'https://music.163.com/playlist?id=2426273248', 'click': '374万'}
{'title': '『古风』久在樊笼里，复得返自然', 'song_url': 'https://music.163.com/playlist?id=2321705271', 'author': '花色游戏', 'author_home_page': 'https://music.163.com/playlist?id=2321705271', 'click': '120万'}
{'title': '「女声rap」谁还不是可盐可甜的小姐姐了？', 'song_url': 'https://music.163.com/playlist?id=2585107949', 'author': '原创君', 'author_home_page': 'https://music.163.com/playlist?id=2585107949', 'click': '321万'}
{'title': '轻快明朗的古风小调，奏响春日恋曲', 'song_url': 'https://music.163.com/playlist?id=2658297895', 'author': '-春衫年少-', 'author_home_page': 'https://music.163.com/playlist?id=2658297895', 'click': '46万'}
{'title': '情人节特辑 | 为你，我准备了这份浪漫', 'song_url': 'https://music.163.com/playlist?id=2653190808', 'author': '名侦探-柯北', 'author_home_page': 'https://music.163.com/playlist?id=2653190808', 'click': '490万'}
{'title': '华语女说唱集锦° | 世界需要酷 女 孩', 'song_url': 'https://music.163.com/playlist?id=2549963843', 'author': '鮭魚先森', 'author_home_page': 'https://music.163.com/playlist?id=2549963843', 'click': '134万'}
{'title': '华语百首 | 那些曾走过你青春的台湾音乐', 'song_url': 'https://music.163.com/playlist?id=2426273248', 'author': '柠檬木有枝', 'author_home_page': 'https://music.163.com/playlist?id=2426273248', 'click': '374万'}
{'title': '『古风』久在樊笼里，复得返自然', 'song_url': 'https://music.163.com/playlist?id=2321705271', 'author': '花色游戏', 'author_home_page': 'https://music.163.com/playlist?id=2321705271', 'click': '120万'}
{'title': '「女声rap」谁还不是可盐可甜的小姐姐了？', 'song_url': 'https://music.163.com/playlist?id=2585107949', 'author': '原创君', 'author_home_page': 'https://music.163.com/playlist?id=2585107949', 'click': '321万'}
{'title': '你是掌心的温度和怀里的温柔', 'song_url': 'https://music.163.com/playlist?id=2646699562', 'author': '迟到情书', 'author_home_page': 'https://music.163.com/playlist?id=2646699562', 'click': '103万'}
{'title': '轻快明朗的古风小调，奏响春日恋曲', 'song_url': 'https://music.163.com/playlist?id=2658297895', 'author': '-春衫年少-', 'author_home_page': 'https://music.163.com/playlist?id=2658297895', 'click': '46万'}
{'title': '情人节特辑 | 为你，我准备了这份浪漫', 'song_url': 'https://music.163.com/playlist?id=2653190808', 'author': '名侦探-柯北', 'author_home_page': 'https://music.163.com/playlist?id=2653190808', 'click': '490万'}
{'title': '华语女说唱集锦° | 世界需要酷 女 孩', 'song_url': 'https://music.163.com/playlist?id=2549963843', 'author': '鮭魚先森', 'author_home_page': 'https://music.163.com/playlist?id=2549963843', 'click': '134万'}
{'title': '华语百首 | 那些曾走过你青春的台湾音乐', 'song_url': 'https://music.163.com/playlist?id=2426273248', 'author': '柠檬木有枝', 'author_home_page': 'https://music.163.com/playlist?id=2426273248', 'click': '374万'}
{'title': '『古风』久在樊笼里，复得返自然', 'song_url': 'https://music.163.com/playlist?id=2321705271', 'author': '花色游戏', 'author_home_page': 'https://music.163.com/playlist?id=2321705271', 'click': '120万'}
{'title': '「女声rap」谁还不是可盐可甜的小姐姐了？', 'song_url': 'https://music.163.com/playlist?id=2585107949', 'author': '原创君', 'author_home_page': 'https://music.163.com/playlist?id=2585107949', 'click': '321万'}
{'title': '你是掌心的温度和怀里的温柔', 'song_url': 'https://music.163.com/playlist?id=2646699562', 'author': '迟到情书', 'author_home_page': 'https://music.163.com/playlist?id=2646699562', 'click': '103万'}
{'title': '春天是一首情诗，轻聆浅唱着暖歌', 'song_url': 'https://music.163.com/playlist?id=2674050419', 'author': '流年忧光影', 'author_home_page': 'https://music.163.com/playlist?id=2674050419', 'click': '279万'}
{'title': '轻快明朗的古风小调，奏响春日恋曲', 'song_url': 'https://music.163.com/playlist?id=2658297895', 'author': '-春衫年少-', 'author_home_page': 'https://music.163.com/playlist?id=2658297895', 'click': '46万'}
{'title': '情人节特辑 | 为你，我准备了这份浪漫', 'song_url': 'https://music.163.com/playlist?id=2653190808', 'author': '名侦探-柯北', 'author_home_page': 'https://music.163.com/playlist?id=2653190808', 'click': '490万'}
{'title': '华语女说唱集锦° | 世界需要酷 女 孩', 'song_url': 'https://music.163.com/playlist?id=2549963843', 'author': '鮭魚先森', 'author_home_page': 'https://music.163.com/playlist?id=2549963843', 'click': '134万'}
{'title': '华语百首 | 那些曾走过你青春的台湾音乐', 'song_url': 'https://music.163.com/playlist?id=2426273248', 'author': '柠檬木有枝', 'author_home_page': 'https://music.163.com/playlist?id=2426273248', 'click': '374万'}
{'title': '『古风』久在樊笼里，复得返自然', 'song_url': 'https://music.163.com/playlist?id=2321705271', 'author': '花色游戏', 'author_home_page': 'https://music.163.com/playlist?id=2321705271', 'click': '120万'}
{'title': '「女声rap」谁还不是可盐可甜的小姐姐了？', 'song_url': 'https://music.163.com/playlist?id=2585107949', 'author': '原创君', 'author_home_page': 'https://music.163.com/playlist?id=2585107949', 'click': '321万'}
{'title': '你是掌心的温度和怀里的温柔', 'song_url': 'https://music.163.com/playlist?id=2646699562', 'author': '迟到情书', 'author_home_page': 'https://music.163.com/playlist?id=2646699562', 'click': '103万'}
{'title': '春天是一首情诗，轻聆浅唱着暖歌', 'song_url': 'https://music.163.com/playlist?id=2674050419', 'author': '流年忧光影', 'author_home_page': 'https://music.163.com/playlist?id=2674050419', 'click': '279万'}
{'title': '愿每个孤独的人 都有属于自己的歌', 'song_url': 'https://music.163.com/playlist?id=2564404001', 'author': 'YouTube视频推荐', 'author_home_page': 'https://music.163.com/playlist?id=2564404001', 'click': '700万'}
{'title': '轻快明朗的古风小调，奏响春日恋曲', 'song_url': 'https://music.163.com/playlist?id=2658297895', 'author': '-春衫年少-', 'author_home_page': 'https://music.163.com/playlist?id=2658297895', 'click': '46万'}
{'title': '情人节特辑 | 为你，我准备了这份浪漫', 'song_url': 'https://music.163.com/playlist?id=2653190808', 'author': '名侦探-柯北', 'author_home_page': 'https://music.163.com/playlist?id=2653190808', 'click': '490万'}
{'title': '华语女说唱集锦° | 世界需要酷 女 孩', 'song_url': 'https://music.163.com/playlist?id=2549963843', 'author': '鮭魚先森', 'author_home_page': 'https://music.163.com/playlist?id=2549963843', 'click': '134万'}
{'title': '华语百首 | 那些曾走过你青春的台湾音乐', 'song_url': 'https://music.163.com/playlist?id=2426273248', 'author': '柠檬木有枝', 'author_home_page': 'https://music.163.com/playlist?id=2426273248', 'click': '374万'}
{'title': '『古风』久在樊笼里，复得返自然', 'song_url': 'https://music.163.com/playlist?id=2321705271', 'author': '花色游戏', 'author_home_page': 'https://music.163.com/playlist?id=2321705271', 'click': '120万'}
{'title': '「女声rap」谁还不是可盐可甜的小姐姐了？', 'song_url': 'https://music.163.com/playlist?id=2585107949', 'author': '原创君', 'author_home_page': 'https://music.163.com/playlist?id=2585107949', 'click': '321万'}
{'title': '你是掌心的温度和怀里的温柔', 'song_url': 'https://music.163.com/playlist?id=2646699562', 'author': '迟到情书', 'author_home_page': 'https://music.163.com/playlist?id=2646699562', 'click': '103万'}
{'title': '春天是一首情诗，轻聆浅唱着暖歌', 'song_url': 'https://music.163.com/playlist?id=2674050419', 'author': '流年忧光影', 'author_home_page': 'https://music.163.com/playlist?id=2674050419', 'click': '279万'}
{'title': '愿每个孤独的人 都有属于自己的歌', 'song_url': 'https://music.163.com/playlist?id=2564404001', 'author': 'YouTube视频推荐', 'author_home_page': 'https://music.163.com/playlist?id=2564404001', 'click': '700万'}
{'title': '2019年二月最热新歌TOP50', 'song_url': 'https://music.163.com/playlist?id=2689760444', 'author': '网易云音乐', 'author_home_page': 'https://music.163.com/playlist?id=2689760444', 'click': '644万'}
{'title': '轻快明朗的古风小调，奏响春日恋曲', 'song_url': 'https://music.163.com/playlist?id=2658297895', 'author': '-春衫年少-', 'author_home_page': 'https://music.163.com/playlist?id=2658297895', 'click': '46万'}
{'title': '情人节特辑 | 为你，我准备了这份浪漫', 'song_url': 'https://music.163.com/playlist?id=2653190808', 'author': '名侦探-柯北', 'author_home_page': 'https://music.163.com/playlist?id=2653190808', 'click': '490万'}
{'title': '华语女说唱集锦° | 世界需要酷 女 孩', 'song_url': 'https://music.163.com/playlist?id=2549963843', 'author': '鮭魚先森', 'author_home_page': 'https://music.163.com/playlist?id=2549963843', 'click': '134万'}
{'title': '华语百首 | 那些曾走过你青春的台湾音乐', 'song_url': 'https://music.163.com/playlist?id=2426273248', 'author': '柠檬木有枝', 'author_home_page': 'https://music.163.com/playlist?id=2426273248', 'click': '374万'}
{'title': '『古风』久在樊笼里，复得返自然', 'song_url': 'https://music.163.com/playlist?id=2321705271', 'author': '花色游戏', 'author_home_page': 'https://music.163.com/playlist?id=2321705271', 'click': '120万'}
{'title': '「女声rap」谁还不是可盐可甜的小姐姐了？', 'song_url': 'https://music.163.com/playlist?id=2585107949', 'author': '原创君', 'author_home_page': 'https://music.163.com/playlist?id=2585107949', 'click': '321万'}
{'title': '你是掌心的温度和怀里的温柔', 'song_url': 'https://music.163.com/playlist?id=2646699562', 'author': '迟到情书', 'author_home_page': 'https://music.163.com/playlist?id=2646699562', 'click': '103万'}
{'title': '春天是一首情诗，轻聆浅唱着暖歌', 'song_url': 'https://music.163.com/playlist?id=2674050419', 'author': '流年忧光影', 'author_home_page': 'https://music.163.com/playlist?id=2674050419', 'click': '279万'}
{'title': '愿每个孤独的人 都有属于自己的歌', 'song_url': 'https://music.163.com/playlist?id=2564404001', 'author': 'YouTube视频推荐', 'author_home_page': 'https://music.163.com/playlist?id=2564404001', 'click': '700万'}
{'title': '2019年二月最热新歌TOP50', 'song_url': 'https://music.163.com/playlist?id=2689760444', 'author': '网易云音乐', 'author_home_page': 'https://music.163.com/playlist?id=2689760444', 'click': '644万'}
{'title': '我这么可爱，你要把我捧在手心里', 'song_url': 'https://music.163.com/playlist?id=2663038660', 'author': '狗大叔爱听歌', 'author_home_page': 'https://music.163.com/playlist?id=2663038660', 'click': '236万'}
{'title': '轻快明朗的古风小调，奏响春日恋曲', 'song_url': 'https://music.163.com/playlist?id=2658297895', 'author': '-春衫年少-', 'author_home_page': 'https://music.163.com/playlist?id=2658297895', 'click': '46万'}
{'title': '情人节特辑 | 为你，我准备了这份浪漫', 'song_url': 'https://music.163.com/playlist?id=2653190808', 'author': '名侦探-柯北', 'author_home_page': 'https://music.163.com/playlist?id=2653190808', 'click': '490万'}
{'title': '华语女说唱集锦° | 世界需要酷 女 孩', 'song_url': 'https://music.163.com/playlist?id=2549963843', 'author': '鮭魚先森', 'author_home_page': 'https://music.163.com/playlist?id=2549963843', 'click': '134万'}
{'title': '华语百首 | 那些曾走过你青春的台湾音乐', 'song_url': 'https://music.163.com/playlist?id=2426273248', 'author': '柠檬木有枝', 'author_home_page': 'https://music.163.com/playlist?id=2426273248', 'click': '374万'}
{'title': '『古风』久在樊笼里，复得返自然', 'song_url': 'https://music.163.com/playlist?id=2321705271', 'author': '花色游戏', 'author_home_page': 'https://music.163.com/playlist?id=2321705271', 'click': '120万'}
